Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,Program,SDGs///SDG's,Comments///Toelichting,comparison_status,color,sdgs_chatgpt,sdgs_manual,Internal comments
FALSE,AR2BO010,Borders and Territories International Design Studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2CP011,MSc2 Complex Projects Design and Research Studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2DC010,Architectural Design Crossovers Studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2FO010,The Delta Shelter,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR2FST010,Studio 'High-Rise Culture',,Yes,MSc,,,[11],DB-22-23.csv,only_manual,BROWN,[],[11],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11]
TRUE,AR2HA011,"Building Green: Past, Present, Future",,Yes,MSc,,,"[11, 12, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13, 15]"
TRUE,AR2LA021,"Urban Landscape: Theory, Method and Critical Thinking",,Yes,MSc,,,"[11, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 15]"
FALSE,AR2MBE011,Building Law,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2MBE015,Redesign of Complex Projects,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2MBE021,Building Information Management,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR2MBE025,Urban and Infrastructure (Re)development Game,,Yes,MSc,,,[11],DB-22-23.csv,only_manual,BROWN,[],[11],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11]
FALSE,AR2MET011,Designing with Others,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR2U086,RandD Studio: Spatial Strategies for the Global Metropolis,,Yes,MSc,,,[11],DB-22-23.csv,only_manual,BROWN,[],[11],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11]
FALSE,AR2U088,Research and Design Methodology for Urbanism,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2UA010,The Living City,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR2UA020,Urban Architecture MSc2 design studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3A010,Research Plan,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR3AD100,Advanced Housing Design,,Yes,MSc,,,"[11, 12]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12]"
TRUE,AR3AD105,Dwelling Graduation Studio: Global Housing,,Yes,MSc,,,"[1, 11]",DB-22-23.csv,only_manual,BROWN,[],"[1, 11]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[1, 11]"
TRUE,AR3AD110,Dwelling Graduation Studio: Designing for Care in an Inclusive Environment,,Yes,MSc,,,"[3, 11]",DB-22-23.csv,only_manual,BROWN,[],"[3, 11]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[3, 11]"
TRUE,AR3AE100,Architectural Engineering Graduation Studio,,Yes,MSc,,,"[11, 12, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13, 15]"
TRUE,AR3AH105,Graduation Studio Adapting 20th century Heritage,,Yes,MSc,,,"[11, 12, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13, 15]"
FALSE,AR3AH115,Graduation Studio Revitalising Heritage,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR3AI100,Interiors Buildings Cities Graduation Project,,Yes,MSc,,,"[11, 12, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13]"
TRUE,AR3AP100,Public Building Graduation Studio,,Yes,MSc,,,"[11, 12, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13]"
TRUE,AR3B012,CORE,,Yes,MSc,,,"[9, 11, 12]",DB-22-23.csv,only_manual,BROWN,[],"[9, 11, 12]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[9, 11, 12]"
TRUE,AR3B015,User-centred Sustainability Studio,,Yes,MSc,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
TRUE,AR3BO100,Borders and Territories Graduation Studio,,Yes,MSc,,,"[11, 13, 16]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13, 16]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13, 16]"
FALSE,AR3CP100,Complex Projects Graduation Studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR3CS021,Seminar Cross Domain City of the Future,,Yes,MSc,,,"[11, 13, 7, 9, 12]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13, 7, 9, 12]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13, 7, 9, 12]"
FALSE,AR3CS081,Graduation Cross Domain City of the Future,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3CS100,Graduation Studio Cross Domain City of the Future,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3DC100,Architectural Design Crossovers Graduation Studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3EX115,Explore Lab Graduation,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3LA011,Landscape Architecture Analysis and Visualisation,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3LA020,Research Methodology in Landscape Architecture,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR3LA031,Graduation Studio Landscape Architecture: Flowscapes,,Yes,MSc,,,"[11, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13, 15]"
FALSE,AR3MBE010,Research Methods 2,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3MBE100,MSc 3 Graduation Laboratory Management in the Built Environment,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3MET105,A Matter of Scale,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR3RE100,Resilient Rotterdam Graduation Studio - Veldacademie,,Yes,MSc,,,[11],DB-22-23.csv,only_manual,BROWN,[],[11],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11]
FALSE,AR3U105,Graduation Orientation,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3U110,Graduation Exploration,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3U115,Graduation Lab Urbanism,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3U120,Graduation (P)repa(i)ration,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR3UA100,Urban Architecture Graduation Studio,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR4B025,Building Technology Graduation Studio,,Yes,MSc,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
FALSE,AR4CS030,Cross Domain City of the Future,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,AR4LA010,Graduation Studio Landscape Architecture: Flowscapes,,Yes,MSc,,,"[11, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13, 15]"
FALSE,AR4R010,MSc 4 Graduation Laboratory Management in the Built Environment,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR4U010,Graduation Lab Urbanism,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AR8003TU,Legal and Governance,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,ARB106,The Berlage Sessions,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AS1011HPM,Applied Sciences Company Project,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AS1021HPM,Applied Sciences Honours Classes,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AS1031HPM,Applied Sciences Research Project (9-15 EC),,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AS3111,ATHENS,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AS3121,Scientific Writing and Argumentation,,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,AS3131,"Art, Empathy & Ethics",,No,MSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK1GR1,"Grondslagen 1 Huis, Tuin en Landschap",,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK1ON1,Ontwerpen 1 Huis en Verankering in het Landschap,,Yes,BSc,,,"[11, 12, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13]"
FALSE,BK1OV1,Overdracht en Vorm 1 Ruimte en Vorm,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK1TE1,Technologie 1 Technisch Wetenschappelijke Fundamenten I,,Yes,BSc,,,"[7, 9, 11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[7, 9, 11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[7, 9, 11, 13]"
FALSE,BK1TE2,Technologie 2 Materiaal en Constructie,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK2AC1,Academische Vaardigheden 1 Bouwkunde als Wetenschappelijke Discipline,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK2GR2,Grondslagen 2 Openbare Ruimte en Publiek Gebouw,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK2ON2,Ontwerpen 2 Ontwerp en Engineering,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK2OV2,Overdracht en Vorm 2 Structuur en Detail,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK2TE3,Technologie 3 Technisch Wetenschappelijke Fundamenten II,,Yes,BSc,,,"[7, 9, 11, 12]",DB-22-23.csv,only_manual,BROWN,[],"[7, 9, 11, 12]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[7, 9, 11, 12]"
FALSE,BK3GR3,"Grondslagen 3 Wonen, Gebouw en Omgeving",,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK3MA1,"Maatschappij, Proces en Praktijk 1 Planning en Programma",,Yes,BSc,,,"[11, 12]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12]"
TRUE,BK3ON3,Ontwerpen 3 Stad en Openbare Ruimte,,Yes,BSc,,,"[11, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 15]"
FALSE,BK3OV3,Overdracht en Vorm 3 Parametrisch Ontwerpen: Ontwerpanalyse en -optimalisatie,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK3TE4,Technologie 4 Constructie en Klimaatontwerp,,Yes,BSc,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
FALSE,BK4AC2,Academische Vaardigheden 2 Empirische Onderzoekstechnieken voor Bouwkunde,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK4GR4,Grondslagen 4 De Europese Metropool,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK4MA2,"Maatschappij, Proces en Praktijk 2 Ontwerp en Bouwmanagement",,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK4ON4,Ontwerpen 4 Woongebouw en Woonomgeving,,Yes,BSc,,,[11],DB-22-23.csv,only_manual,BROWN,[],[11],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11]
TRUE,BK4TE5,Technologie 5 Woningbouwtechnologie,,Yes,BSc,,,"[11, 12, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13]"
FALSE,BK5STA,Stage Architecture,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STB,Stage Bouwtechnologie,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STPO,Stage: Persoonlijke Ontwikkeling,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STR,Stage Management in the Built Environment,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STU,Stage Stedenbouwkunde,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STVA,Stageverslag Architecture,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STVB,Stageverslag Bouwtechnologie,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STVR,"Stageverslag, Management in the Built Environment",,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK5STVU,Stageverslag Stedenbouwkunde,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK6AC3,Academische Vaardigheden 3 Ontwerpreflectie,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK6MA3,"Maatschappij, Proces en Praktijk 3 Beheer en (Her)Ontwikkeling",,Yes,BSc,,,"[11, 12]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12]"
FALSE,BK6ON5,Ontwerpen 5 Gebieds(her)ontwikkeling in het Metropolitane Landschap,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK6ON6,Ontwerpen 6 Gebouw en Techniek,,Yes,BSc,,,"[11, 12, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 13, 15]"
FALSE,BK7064,Spaces of Display 1,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7065,Spaces of Display 2,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7066,Tools for Spaces of Display 1,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7067,Tools for Spaces of Display 2,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK7083,Computational Design Studio,,Yes,Minor,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
FALSE,BK7084,Computational Simulations,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7140,Presenting Project Facts,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7141,Presenting Project Visions,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7142,Presenting Project Prospects,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK7215,Basic techniques for sustainable urban design,,Yes,Minor,,,"[11, 13, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13, 15]"
TRUE,BK7225,City and Public Space: Sustainable Urban Design,,Yes,Minor,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
FALSE,BK7460-13,Archineering 1,,No,BSc,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7461,Archineering 2,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7470,CMSI Lecture Series and Review Paper,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK7471,CMSI Collaborative Project: Tackling Spatial Inequality,,Yes,Minor,,,"[10, 11]",DB-22-23.csv,only_manual,BROWN,[],"[10, 11]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[10, 11]"
TRUE,BK7472,CMSI Engaging with Practice of Spatial Inequality,,Yes,Minor,,,"[10, 11]",DB-22-23.csv,only_manual,BROWN,[],"[10, 11]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[10, 11]"
TRUE,BK7550,Landscape and Transition,,Yes,Minor,,,"[11, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 15]"
FALSE,BK7551,History of Dutch Cities and Landscapes,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7552,Heritage: Theory and Practice,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK7553,Architecture and Re-use,,Yes,Minor,,,"[11, 12, 15]",DB-22-23.csv,only_manual,BROWN,[],"[11, 12, 15]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 12, 15]"
FALSE,BK7554,History of Dutch architecture and art,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7555,City and Transformation,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK7940,"(Re)imagining Port Cities: Understanding Space, Society and Culture Q1",,Yes,Minor,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
TRUE,BK7941,"(Re)imagining Port Cities: Understanding Space, Society and Culture Q2",,Yes,Minor,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
FALSE,BK7942,Culture & Understanding,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BK7943,Design & Remodelling,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
TRUE,BK7944,Spatial Computing for Digital Twinning,,Yes,Minor,,,"[11, 13]",DB-22-23.csv,only_manual,BROWN,[],"[11, 13]","comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[11, 13]"
FALSE,BM3102A,Bewegingsapparaat: anatomie en sturing,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BM3105-18,BME Minor Projects,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BM3106-18,Orthopedic Biomaterials,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
FALSE,BM3108,Medical Imaging,,No,Minor,,,[],DB-22-23.csv,only_manual,BROWN,[],[],comparison_status=only_manual;color=BROWN;sdgs_chatgpt=[];sdgs_manual=[]
